[09:51:45] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:51:50] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:51:51] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:51:56] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:51:56] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:01] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:01] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:06] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:52:07] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:07] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:12] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:12] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:17] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:18] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:23] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:23] Protocol: OTHER | Source: 234.212.192.168:-1 -> Dest: 234.212.192.168:-1 | Packet Size: 60 bytes
[09:52:23] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:28] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:28] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:34] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:34] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:39] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:39] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:44] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:45] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:50] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:50] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:53] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:52:55] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:52:55] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:01] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:01] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:06] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:06] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:11] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:12] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:17] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:17] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:22] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:23] Protocol: OTHER | Source: 234.212.192.168:-1 -> Dest: 234.212.192.168:-1 | Packet Size: 60 bytes
[09:53:28] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:28] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:39] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:39] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:53:44] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:44] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:49] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:50] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:55] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:53:55] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:05] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:06] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:11] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:11] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:17] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:22] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:22] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:25] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:54:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:38] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:38] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:43] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:44] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:49] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:49] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:54] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:54:55] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:06] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:06] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:11] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:11] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:12] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:55:16] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:16] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:22] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:22] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:23] Protocol: OTHER | Source: 234.212.192.168:-1 -> Dest: 234.212.192.168:-1 | Packet Size: 60 bytes
[09:55:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:33] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:38] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:42] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:55:43] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:44] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:49] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:54] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:55:54] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:00] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:05] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:05] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:10] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:12] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:56:16] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:16] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:21] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:23] Protocol: OTHER | Source: 234.212.192.168:-1 -> Dest: 234.212.192.168:-1 | Packet Size: 60 bytes
[09:56:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:27] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:32] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:32] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:37] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:38] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:41] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:56:43] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:43] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:48] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:49] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:54] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:54] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:59] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:56:59] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:04] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:05] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:10] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:10] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:11] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:57:15] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:15] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:21] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:21] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:23] Protocol: OTHER | Source: 234.212.192.168:-1 -> Dest: 234.212.192.168:-1 | Packet Size: 60 bytes
[09:57:26] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:26] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:32] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:37] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:37] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:40] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:57:42] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:42] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:48] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:48] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:53] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:53] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:57:59] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:04] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:04] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:09] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:10] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:12] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:58:15] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:15] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:20] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:20] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:26] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:31] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:31] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:37] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:41] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:58:42] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:42] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:47] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:47] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:53] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:53] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:58] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:58:58] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:03] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:04] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:09] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:09] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:12] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:59:14] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:14] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:20] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:20] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:25] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:25] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:31] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:36] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:36] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:41] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:41] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:42] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[09:59:47] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:47] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:52] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:52] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:57] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[09:59:58] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:03] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:03] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:08] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:08] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:14] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:14] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:19] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:22] Protocol: OTHER | Source: 134.147.192.168:-1 -> Dest: 134.147.192.168:-1 | Packet Size: 60 bytes
[10:00:24] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:25] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:30] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
[10:00:30] Protocol: UDP | Source: 192.168.10.9:6537 -> Dest: 192.168.10.9:6537 | Packet Size: 247 bytes
